seed,wind_level,obstacle_density,planner,n_targets,visited_targets,coverage_ratio,weighted_coverage,safe_weighted_coverage,mission_success,collected_value,total_value,energy_used,planned_policy_budget,final_battery,reserve_margin,reserve_shortfall,mission_time,return_success,battery_violation,path_risk_accumulated,clearance_violation_rate,min_clearance,emergency_abort,actual_gust_multiplier,route,route_node_ids,runtime_seconds
100,calm,sparse,WindAwareGreedy,32,24,0.75,0.8225806451612904,0.0,False,51.0,62.0,1282.0492973083235,1276.4479892154666,-82.0492973083234,-162.0492973083234,True,145.41560390770056,False,True,0.0269785890406899,0.0010909066739091,2.0,True,1.0,8.000:8.000|39.304:57.812|38.718:61.917|51.325:59.123|53.560:61.706|43.302:79.886|32.511:73.018|30.759:48.562|30.982:50.963|29.829:53.727|28.073:38.750|56.795:37.637|55.141:15.782|48.358:24.015|23.054:63.143|19.963:66.477|27.910:88.121|65.757:80.209|61.903:70.345|59.955:72.408|54.163:65.868|53.814:48.600|35.069:55.153|35.475:49.822|40.718:44.472|8.000:8.000,0-13-11-5-4-32-10-14-1-19-12-17-3-15-22-30-25-20-6-9-21-24-27-16-28-0,0.0017398321069777
100,calm,sparse,ReserveOnlyPlanner,32,20,0.625,0.6935483870967742,0.6935483870967742,True,43.0,62.0,1110.9141446194292,1140.721659500858,89.08585538057102,9.08585538057102,False,126.30732120527192,True,False,0.0103738525683725,0.0004949259250088,2.0,False,1.0,8.000:8.000|39.304:57.812|38.718:61.917|32.511:73.018|43.302:79.886|53.560:61.706|51.325:59.123|30.759:48.562|30.982:50.963|29.829:53.727|23.054:63.143|19.963:66.477|28.073:38.750|56.795:37.637|55.141:15.782|48.358:24.015|53.814:48.600|35.069:55.153|35.475:49.822|40.718:44.472|54.163:65.868|8.000:8.000,0-13-11-10-32-4-5-14-1-19-22-30-12-17-3-15-24-27-16-28-21-0,0.0017298101447522
100,calm,sparse,FairRiskAwareGreedy,32,17,0.53125,0.6209677419354839,0.6209677419354839,True,38.5,62.0,1095.9816086658682,1117.1649614083622,104.0183913341318,24.018391334131792,False,126.9773883764124,True,False,0.0053488241239247,0.0002974801881888,2.0,False,1.0,8.000:8.000|39.304:57.812|38.718:61.917|51.325:59.123|53.560:61.706|43.302:79.886|30.759:48.562|30.982:50.963|56.795:37.637|28.073:38.750|29.829:53.727|23.054:63.143|19.963:66.477|55.141:15.782|48.358:24.015|53.814:48.600|61.903:70.345|59.955:72.408|8.000:8.000,0-13-11-5-4-32-14-1-17-12-19-22-30-3-15-24-6-9-0,0.0029175840318202
100,calm,sparse,FairALNSPlanner,32,26,0.8125,0.8951612903225806,0.8951612903225806,True,55.5,62.0,1055.1443765801184,1117.3129295384065,144.85562341988168,64.85562341988168,False,134.84721253545123,True,False,0.0211752466832052,0.0007907344248683,2.0,False,1.0,8.000:8.000|28.073:38.750|48.358:24.015|55.141:15.782|56.795:37.637|53.814:48.600|51.325:59.123|53.560:61.706|54.163:65.868|59.955:72.408|61.903:70.345|65.757:80.209|91.226:84.776|86.003:94.637|43.302:79.886|27.910:88.121|23.054:63.143|19.963:66.477|32.511:73.018|36.811:75.409|38.718:61.917|39.304:57.812|35.069:55.153|35.475:49.822|29.829:53.727|30.982:50.963|30.759:48.562|8.000:8.000,0-12-15-3-17-24-5-4-21-9-6-20-8-7-32-25-22-30-10-31-11-13-27-16-19-1-14-0,16.390965996077284
100,calm,sparse,RAWA-RHP,32,28,0.875,0.9274193548387096,0.9274193548387096,True,57.5,62.0,1048.0347635274015,1112.759818104069,151.96523647259883,71.96523647259883,False,136.98952867601628,True,False,0.0178283810164091,0.0006194577974545,2.0,False,1.0,8.000:8.000|28.073:38.750|30.759:48.562|30.982:50.963|29.829:53.727|23.054:63.143|19.963:66.477|32.511:73.018|38.718:61.917|39.304:57.812|35.069:55.153|36.811:75.409|36.012:81.926|27.910:88.121|43.302:79.886|77.549:85.608|86.003:94.637|91.226:84.776|65.757:80.209|59.955:72.408|61.903:70.345|57.356:69.921|54.163:65.868|53.560:61.706|51.325:59.123|53.814:48.600|56.795:37.637|48.358:24.015|55.141:15.782|8.000:8.000,0-12-14-1-19-22-30-10-11-13-27-31-29-25-32-2-7-8-20-9-6-23-21-4-5-24-17-15-3-0,76.63776517496444
101,severe,cluttered,NearestNeighbor,32,21,0.65625,0.639344262295082,0.0,False,39.0,61.0,2084.5166162488504,2058.0029073072938,-884.51661624885,-964.51661624885,True,113.61592579852244,False,True,0.2099471893755409,0.0103093034495785,2.0,True,1.0,8.000:8.000|11.058:33.747|21.204:29.159|28.677:36.990|28.221:46.820|35.258:26.959|33.308:25.050|30.584:21.794|28.274:20.969|47.223:21.963|53.090:23.730|50.069:29.799|63.078:34.331|72.303:38.823|73.691:46.341|81.394:39.261|82.999:35.940|83.469:25.669|79.368:24.643|79.455:26.982|85.054:54.328|90.919:70.651|8.000:8.000,0-21-2-20-10-23-17-31-1-28-14-26-4-16-27-25-18-30-11-12-19-22-0,0.0018346309661865
101,severe,cluttered,ValuePerDistance,32,15,0.46875,0.5327868852459017,0.0,False,32.5,61.0,2046.621745932457,2083.338456773318,-846.6217459324573,-926.6217459324572,True,95.87096861182856,False,True,0.2181598102610548,0.0142642650815546,2.0,True,1.0,8.000:8.000|28.274:20.969|30.584:21.794|33.308:25.050|35.258:26.959|28.677:36.990|28.221:46.820|45.347:74.295|38.378:72.516|29.245:76.320|31.160:71.466|56.986:78.946|67.796:86.484|65.152:84.027|73.552:69.664|90.919:70.651|8.000:8.000,0-1-31-17-23-20-10-9-15-29-5-32-6-13-8-22-0,0.0012084599584341
101,severe,cluttered,WindAwareGreedy,32,16,0.5,0.5737704918032787,0.0,False,35.0,61.0,1928.46110194923,1956.1929858054475,-728.4611019492302,-808.4611019492302,True,99.66581430066324,False,True,0.252537839665566,0.016583947892265,2.0,True,1.0,8.000:8.000|28.274:20.969|30.584:21.794|33.308:25.050|53.041:9.404|47.223:21.963|50.069:29.799|81.394:39.261|82.999:35.940|83.469:25.669|79.368:24.643|79.455:26.982|72.303:38.823|73.691:46.341|73.552:69.664|90.919:70.651|85.054:54.328|8.000:8.000,0-1-31-17-7-28-26-25-18-30-11-12-16-27-8-22-19-0,0.0013877497985959
101,severe,cluttered,ReserveOnlyPlanner,32,10,0.3125,0.2786885245901639,0.2786885245901639,True,17.0,61.0,1045.7802563262726,1172.4075157017994,154.21974367372752,74.21974367372752,False,57.11729119441043,True,False,0.1102295637760293,0.0104012750174846,2.0,False,1.0,8.000:8.000|28.274:20.969|30.584:21.794|33.308:25.050|35.258:26.959|53.041:9.404|47.223:21.963|50.069:29.799|53.090:23.730|63.078:34.331|21.204:29.159|8.000:8.000,0-1-31-17-23-7-28-26-14-4-2-0,0.0010088291019201
101,severe,cluttered,FairRiskAwareGreedy,32,14,0.4375,0.4590163934426229,0.4590163934426229,True,28.0,61.0,1079.3437727726532,1140.192413638529,120.65622722734702,40.65622722734702,False,99.44350614797766,True,False,0.0106405314116058,0.0007112249762506,2.8284271247461903,False,1.0,8.000:8.000|53.041:9.404|30.584:21.794|28.274:20.969|33.308:25.050|11.058:33.747|35.258:26.959|81.394:39.261|72.303:38.823|73.691:46.341|50.069:29.799|79.368:24.643|83.469:25.669|79.455:26.982|47.223:21.963|8.000:8.000,0-7-31-1-17-21-23-25-16-27-26-11-30-12-28-0,0.0013578650541603
101,severe,cluttered,FairALNSPlanner,32,6,0.1875,0.2295081967213114,0.2295081967213114,True,14.0,61.0,717.4673235075716,820.0090244382086,482.5326764924283,402.5326764924283,False,61.2610260758769,True,False,0.0318925265439329,0.0045907866784563,2.8284271247461903,False,1.0,8.000:8.000|53.041:9.404|30.584:21.794|28.274:20.969|33.308:25.050|35.258:26.959|56.986:78.946|8.000:8.000,0-7-31-1-17-23-32-0,4.824633992044255
101,severe,cluttered,RAWA-RHP,32,23,0.71875,0.7868852459016393,0.7868852459016393,True,48.0,61.0,1051.9572449880216,1229.6714255023353,148.04275501197833,68.04275501197833,False,110.81305597877564,True,False,0.0317451509481101,0.0013355511336358,2.0,False,1.0,8.000:8.000|53.041:9.404|79.455:26.982|79.368:24.643|83.469:25.669|82.999:35.940|81.394:39.261|72.303:38.823|73.691:46.341|85.054:54.328|90.919:70.651|67.796:86.484|65.152:84.027|56.986:78.946|45.347:74.295|38.378:72.516|31.160:71.466|29.245:76.320|28.221:46.820|28.677:36.990|35.258:26.959|33.308:25.050|30.584:21.794|28.274:20.969|8.000:8.000,0-7-12-11-30-18-25-16-27-19-22-6-13-32-9-15-5-29-10-20-23-17-31-1-0,34.94008938106708
100,calm,cluttered,NearestNeighbor,32,31,0.96875,0.9821428571428572,0.0,False,55.0,56.0,1309.742477030794,1313.4325567271842,-109.7424770307936,-189.7424770307936,True,159.43760732392278,False,True,0.0226934935415468,0.0007152333941354,2.0,True,1.0,8.000:8.000|23.468:25.711|14.769:34.051|15.418:43.058|28.958:53.892|39.240:49.552|46.708:52.750|54.922:54.562|49.320:63.956|55.623:66.810|63.079:67.845|71.404:74.514|78.900:70.212|83.253:72.140|86.126:75.496|84.523:64.914|69.139:52.207|58.150:43.553|68.790:33.499|83.200:21.943|72.287:15.963|92.795:37.879|72.638:83.625|57.382:83.755|56.464:81.158|51.936:93.905|48.807:94.405|42.935:85.046|39.535:79.625|40.723:76.912|28.631:67.248|26.499:66.324|8.000:8.000,0-8-26-28-22-15-29-21-9-17-23-5-14-1-30-24-13-20-19-3-7-4-16-11-6-32-18-31-27-2-12-10-0,0.0023684380576014
100,calm,cluttered,ValuePerDistance,32,30,0.9375,0.9642857142857144,0.0,False,54.0,56.0,1310.5321333958004,1315.8303803182264,-110.53213339580046,-190.53213339580049,True,159.9724528167098,False,True,0.0322171649810472,0.0010526049957078,2.0,True,1.0,8.000:8.000|23.468:25.711|15.418:43.058|14.769:34.051|54.922:54.562|49.320:63.956|55.623:66.810|63.079:67.845|71.404:74.514|78.900:70.212|83.253:72.140|86.126:75.496|84.523:64.914|72.638:83.625|56.464:81.158|57.382:83.755|51.936:93.905|48.807:94.405|42.935:85.046|39.535:79.625|40.723:76.912|28.631:67.248|26.499:66.324|28.958:53.892|39.240:49.552|46.708:52.750|58.150:43.553|68.790:33.499|69.139:52.207|92.795:37.879|83.200:21.943|8.000:8.000,0-8-28-26-21-9-17-23-5-14-1-30-24-16-6-11-32-18-31-27-2-12-10-22-15-29-20-19-13-4-3-0,0.0016178630758076
